station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MCJ,2020-01-13 10:55,53.60,51.80,93.60,50.00,5.00,0.00,30.17,M,2.50,M,BKN,OVC,M,M,200.00,800.00,M,M,BR,M,M,M,M,M,M,53.60,KMCJ 131055Z AUTO 05005KT 2 1/2SM BR BKN002 OVC008 12/11 A3017 RMK A01,M
MCJ,2020-01-13 11:15,53.60,51.80,93.60,50.00,6.00,0.00,30.17,M,1.75,M,SCT,BKN,OVC,M,200.00,800.00,2900.00,M,BR,M,M,M,M,M,M,53.60,KMCJ 131115Z AUTO 05006KT 1 3/4SM BR SCT002 BKN008 OVC029 12/11 A3017 RMK A01,M
MCJ,2020-01-13 11:35,53.60,51.80,93.60,40.00,8.00,0.00,30.17,M,2.50,M,FEW,FEW,OVC,M,300.00,900.00,2900.00,M,BR,M,M,M,M,M,M,53.60,KMCJ 131135Z AUTO 04008KT 2 1/2SM BR FEW003 FEW009 OVC029 12/11 A3017 RMK A01,M
MCJ,2020-01-13 11:55,53.60,53.60,100.00,40.00,5.00,0.00,30.18,M,1.75,11.00,SCT,BKN,OVC,M,200.00,1000.00,2900.00,M,BR,M,M,M,M,M,M,53.60,KMCJ 131155Z AUTO 04005G11KT 1 3/4SM BR SCT002 BKN010 OVC029 12/12 A3018 RMK A01,M
MCJ,2020-01-13 12:15,53.60,53.60,100.00,50.00,8.00,0.00,30.18,M,1.50,M,BKN,OVC,M,M,200.00,800.00,M,M,BR,M,M,M,M,M,M,53.60,KMCJ 131215Z AUTO 05008KT 1 1/2SM BR BKN002 OVC008 12/12 A3018 RMK A01,M
MCJ,2020-01-13 12:35,53.60,53.60,100.00,50.00,6.00,0.00,30.18,M,2.50,M,BKN,OVC,M,M,200.00,800.00,M,M,BR,M,M,M,M,M,M,53.60,KMCJ 131235Z AUTO 05006KT 2 1/2SM BR BKN002 OVC008 12/12 A3018 RMK A01,M
MCJ,2020-01-13 12:55,53.60,53.60,100.00,60.00,8.00,0.00,30.18,M,1.50,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,53.60,KMCJ 131255Z AUTO 06008KT 1 1/2SM BR OVC002 12/12 A3018 RMK A01,M
MCJ,2020-01-13 13:15,55.40,55.40,100.00,30.00,5.00,0.00,30.18,M,1.00,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,55.40,KMCJ 131315Z AUTO 03005KT 1SM BR OVC001 13/13 A3018 RMK A01,M
MCJ,2020-01-13 13:35,55.40,55.40,100.00,40.00,8.00,0.00,30.18,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,55.40,KMCJ 131335Z AUTO 04008KT 1/4SM FG OVC001 13/13 A3018 RMK A01,M
MCJ,2020-01-13 13:55,55.40,55.40,100.00,40.00,7.00,0.00,30.19,M,0.75,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,55.40,KMCJ 131355Z AUTO 04007KT 3/4SM BR OVC001 13/13 A3019 RMK A01,M
MCJ,2020-01-13 14:15,55.40,55.40,100.00,30.00,6.00,0.00,30.19,M,0.75,11.00,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,55.40,KMCJ 131415Z AUTO 03006G11KT 3/4SM BR OVC001 13/13 A3019 RMK A01,M
MCJ,2020-01-13 14:35,55.40,55.40,100.00,40.00,8.00,0.00,30.19,M,0.75,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,55.40,KMCJ 131435Z AUTO 04008KT 3/4SM BR OVC001 13/13 A3019 RMK A01,M
MCJ,2020-01-13 14:55,55.40,55.40,100.00,40.00,7.00,0.00,30.19,M,1.25,12.00,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,55.40,KMCJ 131455Z AUTO 04007G12KT 1 1/4SM BR OVC001 13/13 A3019 RMK A01,M
MCJ,2020-01-13 15:15,55.40,55.40,100.00,50.00,7.00,0.00,30.20,M,1.75,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,55.40,KMCJ 131515Z AUTO 05007KT 1 3/4SM BR OVC002 13/13 A3020 RMK A01,M
MCJ,2020-01-13 15:35,55.40,55.40,100.00,40.00,7.00,0.00,30.20,M,0.75,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,55.40,KMCJ 131535Z AUTO 04007KT 3/4SM BR OVC002 13/13 A3020 RMK A01,M
MCJ,2020-01-13 15:55,57.20,57.20,100.00,40.00,7.00,0.00,30.20,M,0.75,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,57.20,KMCJ 131555Z AUTO 04007KT 3/4SM BR OVC002 14/14 A3020 RMK A01,M
MCJ,2020-01-13 16:15,57.20,57.20,100.00,60.00,7.00,0.00,30.20,M,1.00,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,57.20,KMCJ 131615Z AUTO 06007KT 020V080 1SM BR OVC001 14/14 A3020 RMK A01,M
MCJ,2020-01-13 16:35,57.20,57.20,100.00,50.00,3.00,0.00,30.21,M,1.00,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,57.20,KMCJ 131635Z AUTO 05003KT 1SM BR OVC002 14/14 A3021 RMK A01,M
MCJ,2020-01-13 16:55,57.20,59.00,M,40.00,6.00,0.00,30.21,M,0.75,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,M,KMCJ 131655Z AUTO 04006KT 3/4SM BR OVC001 14/15 A3021 RMK A01,M
MCJ,2020-01-13 17:15,59.00,59.00,100.00,40.00,6.00,0.00,30.20,M,2.00,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,KMCJ 131715Z AUTO 04006KT 2SM BR OVC002 15/15 A3020 RMK A01,M
MCJ,2020-01-13 17:35,59.00,59.00,100.00,30.00,4.00,0.00,30.20,M,1.00,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,KMCJ 131735Z AUTO 03004KT 1SM BR OVC002 15/15 A3020 RMK A01,M
MCJ,2020-01-13 17:55,59.00,59.00,100.00,60.00,5.00,0.00,30.18,M,1.25,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,KMCJ 131755Z AUTO 06005KT 1 1/4SM BR OVC002 15/15 A3018 RMK A01,M
MCJ,2020-01-13 18:15,59.00,59.00,100.00,M,6.00,0.00,30.17,M,1.50,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,KMCJ 131815Z AUTO VRB06KT 1 1/2SM BR OVC002 15/15 A3017 RMK A01,M
MCJ,2020-01-13 18:35,59.00,59.00,100.00,40.00,6.00,0.00,30.15,M,0.75,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,KMCJ 131835Z AUTO 04006KT 3/4SM BR OVC002 15/15 A3015 RMK A01,M
MCJ,2020-01-13 18:55,59.00,59.00,100.00,40.00,5.00,0.00,30.15,M,1.25,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,59.00,KMCJ 131855Z AUTO 04005KT 1 1/4SM BR OVC002 15/15 A3015 RMK A01,M
MCJ,2020-01-13 19:15,59.00,59.00,100.00,0.00,0.00,0.00,30.14,M,1.75,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,59.00,KMCJ 131915Z AUTO 00000KT 1 3/4SM BR OVC001 15/15 A3014 RMK A01,M
MCJ,2020-01-13 19:35,60.80,60.80,100.00,50.00,5.00,0.00,30.13,M,0.75,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,60.80,KMCJ 131935Z AUTO 05005KT 3/4SM BR OVC002 16/16 A3013 RMK A01,M
MCJ,2020-01-13 19:55,60.80,60.80,100.00,50.00,6.00,0.00,30.12,M,2.00,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,60.80,KMCJ 131955Z AUTO 05006KT 2SM BR OVC002 16/16 A3012 RMK A01,M
MCJ,2020-01-13 20:15,60.80,60.80,100.00,50.00,6.00,0.00,30.11,M,2.50,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,60.80,KMCJ 132015Z AUTO 05006KT 2 1/2SM BR OVC002 16/16 A3011 RMK A01,M
MCJ,2020-01-13 20:35,62.60,62.60,100.00,0.00,0.00,0.00,30.11,M,2.00,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,62.60,KMCJ 132035Z AUTO 00000KT 2SM BR OVC002 17/17 A3011 RMK A01,M
MCJ,2020-01-13 20:55,62.60,62.60,100.00,0.00,0.00,0.00,30.11,M,1.75,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,62.60,KMCJ 132055Z AUTO 00000KT 1 3/4SM BR OVC002 17/17 A3011 RMK A01,M
MCJ,2020-01-13 21:15,62.60,62.60,100.00,M,4.00,0.00,30.11,M,1.50,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,62.60,KMCJ 132115Z AUTO VRB04KT 1 1/2SM BR OVC003 17/17 A3011 RMK A01,M
MCJ,2020-01-13 21:35,62.60,62.60,100.00,50.00,5.00,0.00,30.11,M,3.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,62.60,KMCJ 132135Z AUTO 05005KT 3SM BR OVC004 17/17 A3011 RMK A01,M
MCJ,2020-01-13 21:55,62.60,62.60,100.00,30.00,4.00,0.00,30.11,M,4.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,62.60,KMCJ 132155Z AUTO 03004KT 4SM BR OVC004 17/17 A3011 RMK A01,M
MCJ,2020-01-13 22:15,62.60,62.60,100.00,M,5.00,0.00,30.11,M,3.00,M,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,62.60,KMCJ 132215Z AUTO VRB05KT 3SM BR OVC004 17/17 A3011 RMK A01,M
MCJ,2020-01-13 22:35,62.60,62.60,100.00,M,5.00,0.00,30.11,M,1.75,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,62.60,KMCJ 132235Z AUTO VRB05KT 1 3/4SM BR OVC003 17/17 A3011 RMK A01,M
MCJ,2020-01-13 22:55,62.60,62.60,100.00,M,4.00,0.00,30.11,M,3.00,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,62.60,KMCJ 132255Z AUTO VRB04KT 3SM BR OVC003 17/17 A3011 RMK A01,M
MCJ,2020-01-13 23:15,62.60,62.60,100.00,M,4.00,0.00,30.11,M,3.00,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,62.60,KMCJ 132315Z AUTO VRB04KT 3SM BR OVC003 17/17 A3011 RMK A01,M
MCJ,2020-01-13 23:35,62.60,62.60,100.00,0.00,0.00,0.00,30.11,M,2.00,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,62.60,KMCJ 132335Z AUTO 00000KT 2SM BR OVC002 17/17 A3011 RMK A01,M
MCJ,2020-01-13 23:55,62.60,62.60,100.00,M,3.00,0.00,30.11,M,1.25,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,62.60,KMCJ 132355Z AUTO VRB03KT 1 1/4SM BR OVC001 17/17 A3011 RMK A01,M
MCJ,2020-01-14 00:15,62.60,62.60,100.00,0.00,0.00,0.00,30.12,M,1.00,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,62.60,KMCJ 140015Z AUTO 00000KT 1SM BR OVC001 17/17 A3012 RMK A01,M
MCJ,2020-01-14 00:35,62.60,62.60,100.00,0.00,0.00,0.00,30.12,M,0.75,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,62.60,KMCJ 140035Z AUTO 00000KT 3/4SM BR OVC001 17/17 A3012 RMK A01,M
MCJ,2020-01-14 00:55,62.60,62.60,100.00,0.00,0.00,0.00,30.13,M,0.50,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,62.60,KMCJ 140055Z AUTO 00000KT 1/2SM FG OVC001 17/17 A3013 RMK A01,M
MCJ,2020-01-14 01:15,62.60,62.60,100.00,0.00,0.00,0.00,30.13,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,62.60,KMCJ 140115Z AUTO 00000KT 1/4SM FG OVC001 17/17 A3013 RMK A01,M
MCJ,2020-01-14 01:35,62.60,62.60,100.00,0.00,0.00,0.00,30.13,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,62.60,KMCJ 140135Z AUTO 00000KT 1/4SM FG OVC001 17/17 A3013 RMK A01,M
MCJ,2020-01-14 01:55,62.60,62.60,100.00,50.00,5.00,0.00,30.14,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,62.60,KMCJ 140155Z AUTO 05005KT M1/4SM FG OVC001 17/17 A3014 RMK A01 VIS M1/4V5,M
MCJ,2020-01-14 02:15,62.60,62.60,100.00,40.00,4.00,0.00,30.14,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,62.60,KMCJ 140215Z AUTO 04004KT M1/4SM FG OVC001 17/17 A3014 RMK A01,M
MCJ,2020-01-14 02:35,62.60,62.60,100.00,0.00,0.00,0.00,30.14,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,62.60,KMCJ 140235Z AUTO 00000KT M1/4SM FG OVC001 17/17 A3014 RMK A01,M
MCJ,2020-01-14 02:55,62.60,62.60,100.00,50.00,5.00,0.00,30.14,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,62.60,KMCJ 140255Z AUTO 05005KT M1/4SM FG OVC001 17/17 A3014 RMK A01 VIS M1/4V5,M
MCJ,2020-01-14 03:15,62.60,62.60,100.00,0.00,0.00,0.00,30.14,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,62.60,KMCJ 140315Z AUTO 00000KT 1/4SM FG OVC001 17/17 A3014 RMK A01,M
MCJ,2020-01-14 03:35,62.60,62.60,100.00,0.00,0.00,0.00,30.14,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,62.60,KMCJ 140335Z AUTO 00000KT 1/4SM FG OVC001 17/17 A3014 RMK A01,M
MCJ,2020-01-14 03:55,62.60,64.40,M,0.00,0.00,0.00,30.14,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,M,KMCJ 140355Z AUTO 00000KT M1/4SM FG OVC001 17/18 A3014 RMK A01,M
MCJ,2020-01-14 04:15,64.40,64.40,100.00,0.00,0.00,0.00,30.13,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,64.40,KMCJ 140415Z AUTO 00000KT M1/4SM FG OVC001 18/18 A3013 RMK A01,M
MCJ,2020-01-14 04:35,64.40,64.40,100.00,0.00,0.00,0.00,30.12,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,64.40,KMCJ 140435Z AUTO 00000KT M1/4SM FG OVC001 18/18 A3012 RMK A01,M
MCJ,2020-01-14 04:55,64.40,64.40,100.00,0.00,0.00,0.00,30.12,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,64.40,KMCJ 140455Z AUTO 00000KT M1/4SM FG OVC001 18/18 A3012 RMK A01,M
MCJ,2020-01-14 05:15,64.40,64.40,100.00,0.00,0.00,0.00,30.11,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,64.40,KMCJ 140515Z AUTO 00000KT M1/4SM FG OVC001 18/18 A3011 RMK A01,M
MCJ,2020-01-14 05:35,66.20,66.20,100.00,0.00,0.00,0.00,30.11,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,66.20,KMCJ 140535Z AUTO 00000KT M1/4SM FG OVC001 19/19 A3011 RMK A01,M
MCJ,2020-01-14 05:55,66.20,66.20,100.00,0.00,0.00,0.00,30.12,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,66.20,KMCJ 140555Z AUTO 00000KT M1/4SM FG OVC001 19/19 A3012 RMK A01,M
MCJ,2020-01-14 06:15,66.20,66.20,100.00,0.00,0.00,0.00,30.11,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,66.20,KMCJ 140615Z AUTO 00000KT M1/4SM FG OVC001 19/19 A3011 RMK A01,M
MCJ,2020-01-14 06:35,68.00,68.00,100.00,0.00,0.00,0.00,30.11,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,68.00,KMCJ 140635Z AUTO 00000KT M1/4SM FG OVC001 20/20 A3011 RMK A01,M
MCJ,2020-01-14 06:55,68.00,68.00,100.00,M,6.00,0.00,30.11,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,68.00,KMCJ 140655Z AUTO VRB06KT M1/4SM FG OVC001 20/20 A3011 RMK A01,M
MCJ,2020-01-14 07:15,69.80,69.80,100.00,M,5.00,0.00,30.10,M,0.25,11.00,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 140715Z AUTO VRB05G11KT M1/4SM FG OVC001 21/21 A3010 RMK A01,M
MCJ,2020-01-14 07:35,69.80,69.80,100.00,M,4.00,0.00,30.10,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 140735Z AUTO VRB04KT M1/4SM FG OVC001 21/21 A3010 RMK A01,M
MCJ,2020-01-14 07:55,69.80,69.80,100.00,0.00,0.00,0.00,30.09,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 140755Z AUTO 00000KT M1/4SM FG OVC001 21/21 A3009 RMK A01,M
MCJ,2020-01-14 08:15,69.80,69.80,100.00,M,4.00,0.00,30.09,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 140815Z AUTO VRB04KT M1/4SM FG OVC001 21/21 A3009 RMK A01,M
MCJ,2020-01-14 08:35,69.80,69.80,100.00,M,5.00,0.00,30.09,M,0.25,12.00,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 140835Z AUTO VRB05G12KT M1/4SM FG OVC001 21/21 A3009 RMK A01,M
MCJ,2020-01-14 08:55,69.80,69.80,100.00,M,3.00,0.00,30.08,M,0.25,10.00,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 140855Z AUTO VRB03G10KT M1/4SM FG OVC001 21/21 A3008 RMK A01,M
MCJ,2020-01-14 09:15,69.80,71.60,M,M,5.00,0.00,30.09,M,0.25,11.00,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,M,KMCJ 140915Z AUTO VRB05G11KT 1/4SM FG OVC001 21/22 A3009 RMK A01,M
MCJ,2020-01-14 09:35,69.80,71.60,M,M,4.00,0.00,30.08,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,M,KMCJ 140935Z AUTO VRB04KT 1/4SM FG OVC001 21/22 A3008 RMK A01,M
MCJ,2020-01-14 09:55,69.80,71.60,M,M,6.00,0.00,30.08,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,M,KMCJ 140955Z AUTO VRB06KT M1/4SM FG OVC001 21/22 A3008 RMK A01,M
MCJ,2020-01-14 10:15,69.80,69.80,100.00,M,4.00,0.00,30.08,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 141015Z AUTO VRB04KT M1/4SM FG OVC001 21/21 A3008 RMK A01,M
MCJ,2020-01-14 10:35,69.80,71.60,M,M,4.00,0.00,30.08,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,M,KMCJ 141035Z AUTO VRB04KT M1/4SM FG OVC001 21/22 A3008 RMK A01,M
MCJ,2020-01-14 10:55,69.80,69.80,100.00,0.00,0.00,0.00,30.08,M,0.25,11.00,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 141055Z AUTO 00000G11KT M1/4SM FG OVC001 21/21 A3008 RMK A01 VIS M1/4V5,M
MCJ,2020-01-14 11:15,69.80,69.80,100.00,M,3.00,0.00,30.08,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,69.80,KMCJ 141115Z AUTO VRB03KT M1/4SM FG OVC001 21/21 A3008 RMK A01,M
MCJ,2020-01-14 11:35,71.60,71.60,100.00,0.00,0.00,0.00,30.09,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,71.60,KMCJ 141135Z AUTO 00000KT M1/4SM FG OVC001 22/22 A3009 RMK A01,M
MCJ,2020-01-14 11:55,71.60,71.60,100.00,0.00,0.00,0.00,30.09,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,71.60,KMCJ 141155Z AUTO 00000KT 1/4SM FG OVC001 22/22 A3009 RMK A01,M
MCJ,2020-01-14 12:15,71.60,71.60,100.00,M,5.00,0.00,30.11,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,71.60,KMCJ 141215Z AUTO VRB05KT 1/4SM FG OVC001 22/22 A3011 RMK A01,M
MCJ,2020-01-14 12:35,71.60,71.60,100.00,M,5.00,0.00,30.11,M,1.25,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 141235Z AUTO VRB05KT 1 1/4SM BR OVC001 22/22 A3011 RMK A01,M
MCJ,2020-01-14 12:55,71.60,71.60,100.00,M,6.00,0.00,30.11,M,2.00,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 141255Z AUTO VRB06KT 2SM BR OVC001 22/22 A3011 RMK A01,M
MCJ,2020-01-14 13:15,71.60,71.60,100.00,M,3.00,0.00,30.11,M,2.50,12.00,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 141315Z AUTO VRB03G12KT 2 1/2SM BR OVC002 22/22 A3011 RMK A01,M
MCJ,2020-01-14 13:35,71.60,71.60,100.00,M,5.00,0.00,30.11,M,2.00,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 141335Z AUTO VRB05KT 2SM BR OVC002 22/22 A3011 RMK A01,M
MCJ,2020-01-14 13:55,71.60,71.60,100.00,M,4.00,0.00,30.11,M,2.50,10.00,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 141355Z AUTO VRB04G10KT 2 1/2SM BR OVC002 22/22 A3011 RMK A01,M
MCJ,2020-01-14 14:15,71.60,71.60,100.00,M,6.00,0.00,30.11,M,1.75,11.00,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 141415Z AUTO VRB06G11KT 1 3/4SM BR OVC002 22/22 A3011 RMK A01,M
MCJ,2020-01-14 14:35,71.60,71.60,100.00,M,4.00,0.00,30.12,M,0.50,10.00,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 141435Z AUTO VRB04G10KT 1/2SM BR OVC001 22/22 A3012 RMK A01,M
MCJ,2020-01-14 14:55,71.60,71.60,100.00,M,5.00,0.00,30.12,M,0.75,11.00,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 141455Z AUTO VRB05G11KT 3/4SM BR OVC001 22/22 A3012 RMK A01,M
MCJ,2020-01-14 15:15,71.60,71.60,100.00,M,5.00,0.00,30.12,M,3.00,12.00,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 141515Z AUTO VRB05G12KT 3SM BR OVC002 22/22 A3012 RMK A01,M
MCJ,2020-01-14 15:35,71.60,71.60,100.00,M,5.00,0.00,30.12,M,4.00,11.00,OVC,M,M,M,400.00,M,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 141535Z AUTO VRB05G11KT 4SM BR OVC004 22/22 A3012 RMK A01,M
MCJ,2020-01-14 15:55,71.60,71.60,100.00,M,6.00,0.00,30.13,M,4.00,12.00,BKN,OVC,M,M,400.00,700.00,M,M,BR,M,M,M,M,M,M,71.60,KMCJ 141555Z AUTO VRB06G12KT 4SM BR BKN004 OVC007 22/22 A3013 RMK A01,M
MCJ,2020-01-14 16:15,73.40,73.40,100.00,200.00,7.00,0.00,30.14,M,5.00,M,OVC,M,M,M,500.00,M,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 141615Z AUTO 20007KT 170V250 5SM BR OVC005 23/23 A3014 RMK A01,M
MCJ,2020-01-14 16:35,73.40,73.40,100.00,M,6.00,0.00,30.14,M,5.00,14.00,OVC,M,M,M,700.00,M,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 141635Z AUTO VRB06G14KT 5SM BR OVC007 23/23 A3014 RMK A01,M
MCJ,2020-01-14 16:55,73.40,73.40,100.00,M,4.00,0.00,30.14,M,5.00,10.00,BKN,OVC,M,M,700.00,1000.00,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 141655Z AUTO VRB04G10KT 5SM BR BKN007 OVC010 23/23 A3014 RMK A01,M
MCJ,2020-01-14 17:15,73.40,73.40,100.00,M,7.00,0.00,30.13,M,5.00,13.00,BKN,OVC,M,M,700.00,1200.00,M,M,BR,M,M,M,M,M,M,73.40,KMCJ 141715Z AUTO VRB07G13KT 5SM BR BKN007 OVC012 23/23 A3013 RMK A01,M
MCJ,2020-01-14 17:35,75.20,75.20,100.00,200.00,7.00,0.00,30.12,M,5.00,16.00,BKN,OVC,M,M,900.00,1700.00,M,M,BR,M,M,M,M,M,M,75.20,KMCJ 141735Z AUTO 20007G16KT 160V260 5SM BR BKN009 OVC017 24/24 A3012 RMK A01,M
MCJ,2020-01-14 17:55,77.00,73.40,88.67,M,6.00,0.00,30.11,M,6.00,12.00,SCT,BKN,OVC,M,1000.00,1500.00,2100.00,M,BR,M,M,M,M,M,M,77.00,KMCJ 141755Z AUTO VRB06G12KT 6SM BR SCT010 BKN015 OVC021 25/23 A3011 RMK A01,M
MCJ,2020-01-14 18:15,78.80,71.60,78.62,200.00,7.00,0.00,30.10,M,7.00,13.00,SCT,BKN,OVC,M,1100.00,1500.00,2800.00,M,M,M,M,M,M,M,M,78.80,KMCJ 141815Z AUTO 20007G13KT 170V230 7SM SCT011 BKN015 OVC028 26/22 A3010 RMK A01,M
MCJ,2020-01-14 18:35,78.80,71.60,78.62,M,7.00,0.00,30.08,M,7.00,18.00,BKN,OVC,M,M,1400.00,1800.00,M,M,M,M,M,M,M,M,M,78.80,KMCJ 141835Z AUTO VRB07G18KT 7SM BKN014 OVC018 26/22 A3008 RMK A01,M
MCJ,2020-01-14 18:55,80.60,71.60,74.11,M,6.00,0.00,30.07,M,9.00,19.00,BKN,BKN,OVC,M,1600.00,2000.00,2600.00,M,M,M,M,M,M,M,M,84.57,KMCJ 141855Z AUTO VRB06G19KT 9SM BKN016 BKN020 OVC026 27/22 A3007 RMK A01,M
